Temperature,BMP,SPO2,ECG
33.33,32.87,33.19,33.08,33.3,33.35,33.0,33.3,33.19,33.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.33,4.13,3.72,3.53,3.34,3.08,2.89,2.63,2.31,2.03
